order_date,country,device_type,traffic_source,product_category,previous_orders,avg_order_value_eur,order_value_eur,quantity,discount_rate,shipping_distance_km,review_score,risk_label
2023-05-13,France,False,Marketplace,7,2,72.11,105.68,2,0.32,221.1,4.9,False
2024-01-16,Belgium,False,Direct,1,3,47.05,49.77,1,0.06,1237.0,2.8,False
2025-05-05,Netherlands,False,Marketplace,6,7,19.33,8.82,4,0.08,484.5,4.1,True
2024-03-22,Turkey,False,Direct,2,1,40.35,63.74,1,0.11,321.9,4.1,False
2024-09-04,France,False,Email,7,2,52.29,28.66,1,0.08,150.5,5.0,False
2023-11-07,Netherlands,False,Social Media,3,0,88.0,39.54,1,0.07,538.4,4.5,False
2023-04-28,Netherlands,False,Social Media,3,3,28.96,46.1,3,0.34,498.7,4.0,False
2024-06-04,Belgium,False,Email,7,0,74.75,62.86,1,0.05,580.0,4.2,False
2024-02-02,Belgium,True,Marketplace,5,1,31.17,26.37,2,0.08,400.3,4.6,False
2024-05-31,Italy,True,Organic Search,0,1,71.25,80.81,1,0.21,511.8,3.4,True
2023-09-21,France,False,Organic Search,3,1,29.93,67.96,1,0.01,274.8,4.2,False
2024-12-27,Poland,True,Paid Ads,3,0,94.02,69.23,6,0.02,476.6,5.0,False
2025-06-24,Germany,False,Direct,6,7,77.5,71.38,1,0.47,311.7,4.7,True
2023-04-23,Spain,False,Organic Search,1,3,16.02,12.81,1,0.03,348.8,3.8,True
2024-04-24,Poland,True,Direct,7,1,18.25,23.48,1,0.24,473.0,3.5,True
2023-12-07,Netherlands,True,Organic Search,1,0,26.37,18.72,1,0.05,585.2,3.2,True
2024-12-26,Netherlands,True,Organic Search,3,0,40.23,70.92,4,0.39,577.5,4.8,False
2024-01-26,Poland,False,Email,5,3,49.64,47.67,6,0.38,570.7,5.0,False
2023-05-07,Belgium,False,Social Media,5,2,87.08,34.22,1,0.32,544.9,4.7,False
2023-04-19,France,False,Direct,2,3,23.63,58.41,3,0.17,1131.9,4.5,False
2025-04-28,Netherlands,False,Social Media,2,4,59.29,79.41,1,0.13,698.1,4.9,False
2024-07-04,Germany,True,Paid Ads,3,2,55.65,23.98,1,0.17,676.1,4.2,True
2023-01-22,Italy,False,Organic Search,5,1,21.93,11.29,8,0.1,713.9,4.2,False
2023-02-16,Germany,False,Social Media,4,1,14.63,10.2,4,0.08,1298.5,4.4,False
2024-05-06,Germany,True,Social Media,7,4,35.31,27.04,2,0.05,1403.5,2.3,True
2024-11-20,Turkey,False,Organic Search,4,1,24.68,10.31,2,0.13,626.0,5.0,False
2023-03-08,Netherlands,False,Paid Ads,3,1,42.46,77.02,1,0.18,1648.1,4.2,False
2023-08-16,Netherlands,True,Organic Search,5,5,21.56,14.95,1,0.18,829.6,4.7,False
2025-10-06,Germany,False,Email,6,0,35.69,29.64,6,0.08,652.9,3.8,False
2024-05-16,Netherlands,False,Marketplace,5,2,20.22,20.91,1,0.23,74.2,4.5,False
2024-04-21,Spain,False,Organic Search,7,6,29.98,69.09,4,0.08,409.6,3.2,True
2023-09-15,Turkey,False,Organic Search,5,5,110.82,144.01,1,0.2,271.3,4.5,False
2025-10-26,Netherlands,False,Social Media,1,6,81.22,68.84,1,0.06,1337.2,5.0,False
2024-06-29,Belgium,True,Marketplace,3,2,70.75,64.64,1,0.09,113.4,5.0,False
2023-09-28,Germany,False,Organic Search,6,3,16.9,10.29,4,0.14,49.8,4.0,False
2024-05-31,France,True,Marketplace,1,5,165.79,412.18,1,0.21,323.8,4.3,False
2023-07-02,France,False,Organic Search,5,1,34.4,26.58,3,0.02,442.9,4.2,False
2023-08-27,Belgium,False,Organic Search,2,4,24.03,70.49,1,0.33,444.4,4.2,False
2024-12-31,Netherlands,False,Organic Search,3,2,15.97,23.91,2,0.04,1133.0,3.5,False
2024-03-20,Spain,True,Organic Search,1,2,32.13,54.06,1,0.03,453.3,4.1,False
2025-11-28,France,True,Email,3,0,42.4,55.27,2,0.04,533.6,4.7,False
2023-08-19,Germany,False,Organic Search,1,0,54.34,80.8,1,0.18,904.3,4.6,False
2025-04-07,Belgium,False,Organic Search,0,3,44.78,60.41,5,0.32,379.3,4.6,False
2023-09-25,Netherlands,False,Social Media,6,2,45.15,79.36,2,0.17,163.8,5.0,False
2024-03-04,Netherlands,False,Direct,6,3,52.83,57.64,5,0.08,278.0,5.0,False
2023-01-23,Spain,False,Organic Search,7,1,45.83,85.33,3,0.22,769.0,3.4,True
2025-06-25,Netherlands,False,Social Media,2,1,65.61,96.77,1,0.04,351.0,5.0,False
2024-05-07,Turkey,False,Social Media,2,1,17.96,27.06,2,0.29,750.7,4.9,False
2025-10-10,Italy,False,Organic Search,7,0,123.77,93.93,1,0.12,1228.3,5.0,False
2023-02-26,Germany,False,Paid Ads,0,1,28.59,35.04,6,0.16,530.7,4.3,False
2024-11-20,Netherlands,True,Direct,7,0,79.47,37.14,1,0.32,715.3,4.4,False
2023-03-10,Poland,False,Paid Ads,1,1,59.06,97.32,2,0.21,956.2,4.1,False
2024-06-12,Italy,True,Social Media,0,3,57.19,36.18,1,0.48,239.9,4.3,False
2024-10-22,Netherlands,False,Social Media,2,1,29.39,71.24,1,0.22,935.8,3.5,True
2025-11-01,Netherlands,False,Social Media,1,7,24.87,43.41,1,0.03,634.0,4.6,False
2025-07-11,Netherlands,True,Email,7,6,35.93,35.92,1,0.12,281.9,5.0,False
2025-07-05,Italy,True,Marketplace,5,0,45.7,19.37,1,0.25,1058.7,4.4,False
2024-12-29,Spain,False,Social Media,2,0,87.1,215.19,4,0.16,458.7,3.8,True
2025-08-15,Germany,False,Direct,0,1,41.33,136.76,3,0.1,815.9,4.9,False
2024-04-15,Poland,True,Social Media,3,0,40.64,50.27,5,0.05,82.1,5.0,False
2024-03-29,Belgium,True,Organic Search,3,3,33.9,117.35,2,0.06,817.7,4.3,False
2025-05-25,Italy,False,Marketplace,7,4,57.94,37.63,1,0.19,365.6,4.5,False
2025-11-02,Netherlands,True,Organic Search,3,1,18.73,42.04,3,0.25,393.9,4.8,False
2024-02-01,Belgium,True,Organic Search,2,1,37.33,163.5,1,0.23,95.8,3.3,True
2024-01-10,Belgium,False,Direct,7,0,42.08,24.36,1,0.2,90.0,4.9,False
2025-06-24,Netherlands,True,Social Media,0,4,23.77,10.41,6,0.19,243.0,5.0,False
2025-01-02,Netherlands,False,Organic Search,7,5,46.46,34.92,1,0.15,506.2,5.0,False
2024-02-08,Belgium,False,Social Media,7,2,51.05,55.98,1,0.04,486.4,4.2,False
2024-03-06,Netherlands,False,Social Media,6,1,42.27,40.21,1,0.1,272.0,4.8,False
2023-05-11,France,False,Direct,3,5,21.19,33.34,1,0.07,174.6,4.7,False
2023-04-05,Belgium,True,Marketplace,3,1,81.62,205.36,2,0.3,191.7,3.4,False
2025-12-15,Turkey,True,Organic Search,5,3,76.31,61.72,1,0.14,349.5,4.9,False
2024-08-16,Belgium,True,Marketplace,3,1,33.26,46.98,3,0.03,88.4,5.0,False
2025-10-05,Belgium,True,Social Media,0,7,10.74,5.0,1,0.13,862.8,5.0,False
2024-05-21,Spain,False,Organic Search,0,1,11.59,15.74,3,0.04,372.8,3.5,True
2024-07-20,Spain,True,Social Media,3,0,25.8,44.29,3,0.17,51.1,3.1,False
2023-06-16,Netherlands,False,Social Media,7,0,15.06,6.69,8,0.02,289.2,5.0,False
2023-05-24,Belgium,True,Paid Ads,3,1,74.79,126.31,5,0.12,456.1,4.0,False
2025-04-20,Italy,False,Paid Ads,5,1,23.98,9.16,6,0.06,707.5,5.0,False
2025-01-07,France,True,Direct,3,2,19.12,23.99,1,0.04,146.3,4.9,False
2024-09-21,Belgium,True,Marketplace,5,2,23.13,29.52,8,0.12,690.1,4.5,False
2023-09-30,Italy,False,Paid Ads,2,6,27.61,39.46,1,0.01,819.6,4.5,False
2025-02-03,Turkey,False,Direct,3,2,36.52,126.38,1,0.3,799.8,4.9,False
2025-11-28,Spain,False,Marketplace,7,4,16.83,11.37,4,0.39,220.7,4.8,False
2023-09-16,Poland,True,Organic Search,0,1,31.61,29.26,2,0.55,343.7,5.0,False
2024-03-08,Netherlands,False,Paid Ads,0,3,30.98,26.52,1,0.14,1685.7,4.1,False
2025-08-14,Netherlands,True,Organic Search,4,0,43.3,81.45,2,0.39,903.3,4.0,False
2024-11-19,Netherlands,True,Organic Search,5,3,79.5,59.92,2,0.02,599.5,4.2,False
2024-02-22,Italy,True,Direct,4,4,41.34,47.71,2,0.17,660.6,5.0,False
2025-07-30,France,True,Paid Ads,0,2,59.84,57.28,3,0.34,137.8,4.5,False
2023-04-17,Italy,True,Social Media,3,1,52.68,72.17,1,0.15,1210.8,3.8,False
2023-10-11,Belgium,True,Organic Search,7,1,115.62,127.32,1,0.08,269.1,4.4,False
2024-03-12,Netherlands,False,Social Media,7,5,58.23,47.54,1,0.21,602.6,4.7,False
2024-07-24,Netherlands,True,Organic Search,0,1,48.5,18.57,1,0.25,128.3,5.0,False
2023-04-23,France,False,Direct,3,0,51.43,91.12,2,0.03,321.7,4.4,False
2024-06-28,Netherlands,False,Marketplace,1,2,32.81,37.82,1,0.14,610.5,5.0,False
2025-10-08,Germany,False,Paid Ads,6,4,61.21,45.54,1,0.21,193.1,4.3,False
2024-07-03,France,False,Direct,7,3,50.09,31.78,2,0.12,948.6,3.8,False
2023-07-25,Spain,True,Paid Ads,3,0,47.47,86.88,2,0.28,259.2,4.5,False
2024-11-07,Netherlands,False,Marketplace,5,1,39.84,38.44,1,0.18,485.2,4.8,False
2023-11-07,France,False,Marketplace,2,3,53.77,140.56,1,0.06,192.4,4.5,False
2024-02-06,Netherlands,False,Organic Search,6,1,24.98,15.99,3,0.23,902.7,3.4,False
2024-04-04,Italy,False,Paid Ads,3,1,37.68,54.79,5,0.11,487.7,4.8,False
2023-02-21,Germany,True,Marketplace,6,1,57.27,39.83,5,0.04,150.8,2.8,True
2024-06-09,Belgium,False,Organic Search,5,2,60.0,27.81,4,0.27,479.0,4.9,False
2023-02-25,Germany,True,Organic Search,3,3,62.3,96.38,1,0.18,337.0,4.6,False
2023-02-04,Belgium,False,Social Media,3,1,58.52,54.53,2,0.16,943.2,1.9,True
2025-08-01,Belgium,False,Organic Search,2,1,53.1,58.41,1,0.01,273.3,3.9,False
2024-12-25,Poland,True,Paid Ads,0,4,53.32,75.89,1,0.19,176.5,4.7,False
2024-11-20,France,True,Email,3,1,44.15,58.04,3,0.16,261.7,4.4,False
2025-07-11,Turkey,False,Organic Search,2,3,22.91,41.22,6,0.21,368.0,4.4,False
2023-06-09,Spain,True,Social Media,2,0,36.79,89.5,1,0.12,105.8,5.0,False
2023-10-26,Spain,True,Direct,2,0,43.53,72.52,5,0.17,120.8,5.0,False
2023-12-12,Germany,False,Paid Ads,6,5,61.84,53.31,1,0.07,465.9,4.3,False
2025-09-06,Turkey,False,Organic Search,6,0,30.49,25.12,1,0.07,538.0,3.9,False
2023-09-10,Turkey,False,Social Media,6,0,98.97,147.83,1,0.18,619.5,5.0,False
2025-07-02,Netherlands,False,Paid Ads,2,1,19.63,39.46,2,0.25,322.1,4.0,True
2024-10-03,Belgium,True,Marketplace,3,3,72.06,51.66,1,0.05,276.9,4.6,False
2024-08-26,France,False,Marketplace,2,0,39.68,62.92,3,0.01,1657.6,3.2,False
2025-01-19,Netherlands,False,Social Media,3,2,83.76,101.87,1,0.2,206.3,4.1,False
2023-05-19,Poland,True,Email,6,1,54.43,55.22,3,0.18,843.3,5.0,False
2025-03-12,Spain,True,Direct,7,3,29.5,21.5,3,0.01,443.0,4.8,True
2024-12-20,Belgium,False,Paid Ads,2,1,30.47,47.24,2,0.05,104.2,4.6,False
2025-12-03,Netherlands,False,Organic Search,2,2,42.68,164.26,1,0.2,330.7,4.2,False
2024-12-31,Netherlands,True,Paid Ads,6,2,33.42,47.52,1,0.08,880.0,4.7,False
2025-06-26,Belgium,False,Organic Search,2,3,63.51,102.41,1,0.05,623.4,4.1,False
2023-04-24,France,False,Social Media,3,0,46.71,58.52,3,0.12,268.3,4.9,False
2024-12-02,Netherlands,False,Organic Search,1,1,25.4,34.37,1,0.45,604.7,4.1,True
2024-06-01,Germany,True,Organic Search,7,0,35.7,38.05,8,0.23,419.2,4.3,False
2025-05-13,France,False,Social Media,7,1,57.63,74.08,1,0.05,373.7,4.2,False
2025-07-13,Germany,True,Organic Search,3,0,32.12,34.31,6,0.12,753.3,4.0,False
2024-05-16,Poland,True,Organic Search,7,0,64.51,33.1,3,0.17,378.6,5.0,False
2024-08-01,Poland,False,Direct,2,2,29.59,42.55,1,0.28,400.3,3.5,False
2024-06-25,Netherlands,False,Paid Ads,7,0,36.29,21.14,2,0.2,936.0,5.0,True
2023-08-28,Turkey,False,Marketplace,0,3,39.09,103.15,7,0.38,860.9,5.0,False
2023-06-29,Belgium,True,Email,1,0,29.69,38.58,1,0.21,978.0,5.0,False
2024-08-09,Poland,False,Paid Ads,1,1,54.77,26.96,1,0.12,478.7,4.7,False
2024-11-23,Netherlands,False,Organic Search,3,0,24.64,18.62,4,0.4,312.9,4.4,True
2025-12-24,Belgium,False,Paid Ads,3,0,45.36,37.09,1,0.11,169.4,4.9,False
2024-03-02,Spain,False,Social Media,6,2,32.99,24.98,3,0.25,922.2,4.7,False
2025-06-09,Netherlands,False,Marketplace,3,3,16.41,8.04,1,0.08,726.3,5.0,False
2023-09-17,Germany,False,Direct,0,1,30.23,30.12,2,0.14,347.1,5.0,False
2025-08-19,Germany,True,Social Media,2,3,25.4,65.39,2,0.3,2102.9,3.9,False
2024-12-26,Netherlands,False,Organic Search,6,2,24.75,28.09,3,0.19,123.6,3.3,True
2025-02-01,Belgium,False,Paid Ads,3,3,108.36,141.3,1,0.12,424.4,3.7,False
2024-03-16,France,False,Marketplace,0,2,50.21,93.84,1,0.14,111.7,4.5,False
2023-03-13,Spain,False,Paid Ads,1,3,74.65,90.72,2,0.1,456.0,4.3,False
2025-08-30,Turkey,True,Social Media,3,0,73.44,43.15,5,0.05,359.4,4.8,False
2025-07-07,Turkey,True,Social Media,7,1,79.05,88.13,1,0.01,366.9,4.8,False
2023-03-14,Netherlands,False,Organic Search,7,0,34.8,50.5,2,0.12,145.1,4.4,False
2025-03-28,France,False,Direct,3,2,53.54,39.62,3,0.05,314.5,4.4,False
2024-11-21,France,False,Email,7,6,57.28,88.02,1,0.29,508.1,4.9,False
2024-11-17,Turkey,False,Organic Search,7,0,40.68,24.15,1,0.27,763.4,4.0,False
2025-11-21,Netherlands,True,Organic Search,0,1,116.42,104.75,3,0.1,180.0,4.6,False
2023-10-15,Belgium,False,Paid Ads,3,1,21.82,29.21,2,0.06,726.1,4.0,False
2025-07-31,Netherlands,False,Email,7,2,29.74,23.07,4,0.09,922.3,2.3,True
2025-11-25,Germany,False,Organic Search,2,0,62.38,67.27,2,0.06,455.9,3.1,True
2024-11-28,France,False,Marketplace,7,2,53.14,19.31,2,0.3,244.7,4.3,False
2023-04-07,Germany,True,Direct,2,4,40.08,66.59,1,0.01,394.1,5.0,False
2024-11-24,Belgium,True,Email,7,3,11.49,13.29,1,0.07,547.8,5.0,False
2024-11-04,Turkey,False,Organic Search,1,4,60.36,65.74,1,0.04,528.8,4.3,False
2025-03-27,France,True,Organic Search,7,1,28.25,13.98,2,0.07,851.2,5.0,False
2025-12-02,Spain,False,Social Media,0,2,85.12,123.65,1,0.06,266.1,5.0,False
2023-07-07,France,False,Email,7,4,35.26,27.87,1,0.12,470.6,5.0,False
2023-01-13,Belgium,False,Direct,7,3,24.22,35.15,1,0.24,816.1,5.0,False
2024-07-05,France,False,Direct,5,0,32.63,10.75,2,0.03,310.9,5.0,False
2025-12-01,Turkey,False,Direct,4,4,27.47,17.28,4,0.21,237.0,4.8,False
2025-12-09,Germany,False,Organic Search,3,3,23.73,39.28,1,0.33,1552.9,5.0,False
2025-07-28,Netherlands,False,Social Media,3,0,54.15,65.29,1,0.26,211.9,4.8,False
2024-03-29,Belgium,False,Email,6,1,66.39,36.4,5,0.02,413.5,3.5,False
2023-08-27,Spain,False,Email,3,1,67.08,201.54,2,0.05,297.4,5.0,False
2024-08-10,Turkey,False,Paid Ads,2,9,31.65,37.87,2,0.35,2114.6,3.6,False
2025-08-30,Netherlands,False,Social Media,6,1,84.78,41.96,2,0.01,407.5,5.0,False
2024-04-20,Netherlands,True,Direct,5,0,40.98,16.51,6,0.41,631.1,3.6,True
2024-11-22,Netherlands,False,Social Media,1,1,32.1,58.58,1,0.35,188.9,4.7,False
2024-01-10,Belgium,False,Social Media,7,6,71.01,126.66,1,0.07,397.6,4.5,False
2025-11-01,Turkey,False,Paid Ads,1,2,79.4,55.2,1,0.25,981.9,4.2,False
2023-12-11,Belgium,True,Direct,2,1,35.24,64.47,1,0.12,1077.1,4.1,False
2025-02-18,Poland,False,Organic Search,7,7,48.38,37.89,2,0.36,629.2,3.1,True
2024-09-01,Italy,False,Organic Search,3,0,33.97,22.59,1,0.05,434.3,4.8,False
2023-04-10,Netherlands,True,Organic Search,2,0,97.93,193.77,1,0.05,417.6,3.9,True
2023-05-22,Belgium,False,Marketplace,7,0,39.1,75.39,2,0.02,303.7,4.8,False
2023-01-26,Poland,False,Organic Search,3,7,33.97,51.18,1,0.22,279.0,5.0,False
2023-07-07,Belgium,True,Social Media,3,1,110.93,230.41,1,0.26,1461.0,4.2,False
2023-01-03,Belgium,False,Paid Ads,0,1,93.68,80.14,1,0.31,149.0,5.0,False
2025-06-05,Spain,False,Direct,5,4,73.03,36.69,3,0.04,211.6,5.0,False
2025-05-23,Belgium,True,Email,3,1,44.76,173.68,1,0.03,572.1,4.3,False
2025-01-23,France,True,Organic Search,3,2,57.0,46.16,1,0.0,491.8,5.0,False
2024-12-23,Netherlands,True,Paid Ads,3,8,53.54,81.14,7,0.04,753.6,4.5,False
2023-04-19,Turkey,True,Paid Ads,3,2,51.43,121.79,3,0.09,223.9,4.1,False
2023-07-24,Netherlands,True,Social Media,7,2,20.87,23.19,1,0.02,619.8,5.0,False
2024-08-10,Germany,False,Direct,3,2,30.87,43.1,4,0.19,942.6,4.6,False
2024-11-27,Germany,True,Social Media,2,0,98.43,175.1,1,0.22,382.3,4.0,False
2023-10-26,Netherlands,False,Paid Ads,1,4,76.54,94.94,1,0.52,479.8,4.2,False
2024-02-02,Belgium,False,Email,7,0,46.95,37.37,2,0.03,476.8,4.1,False
2024-06-29,Germany,False,Paid Ads,6,1,61.18,67.27,1,0.14,659.8,5.0,True
2025-09-30,Germany,False,Social Media,1,4,28.02,35.53,1,0.28,349.6,4.7,False
2024-04-21,Poland,True,Organic Search,3,1,24.21,31.33,1,0.08,275.7,4.0,False
2025-04-21,Belgium,False,Organic Search,7,3,40.24,17.57,1,0.36,946.9,5.0,False
2025-10-01,Italy,True,Social Media,5,0,18.89,8.62,3,0.17,121.1,4.4,False
2025-03-21,Netherlands,False,Marketplace,0,2,18.68,17.46,3,0.1,72.5,4.8,False
2024-01-05,Belgium,False,Direct,2,2,56.79,110.36,4,0.09,656.6,3.3,True
2025-10-27,France,True,Organic Search,2,4,49.81,73.8,2,0.19,1163.4,4.3,False
2023-10-04,Poland,False,Paid Ads,7,0,30.39,64.37,1,0.16,130.0,4.5,False
2023-07-29,Netherlands,True,Paid Ads,1,1,106.03,93.37,1,0.01,154.3,4.5,False
2024-03-04,Netherlands,True,Direct,2,5,101.53,78.81,1,0.24,821.9,4.3,False
2024-05-31,Netherlands,False,Marketplace,2,4,34.65,113.34,5,0.18,488.5,5.0,False
2025-07-30,Netherlands,False,Marketplace,5,0,41.71,35.36,3,0.11,553.6,4.8,False
2023-12-15,France,True,Organic Search,5,0,41.4,63.84,3,0.08,501.2,3.9,False
2025-08-18,Germany,False,Organic Search,1,1,22.97,34.02,1,0.05,73.0,3.9,False
2025-09-09,Netherlands,True,Organic Search,2,1,107.5,162.97,4,0.1,63.4,4.7,False
2024-05-20,Belgium,True,Email,7,3,35.45,8.98,1,0.06,305.3,4.3,False
2025-04-19,Belgium,False,Organic Search,3,0,29.26,34.73,1,0.01,347.8,5.0,False
2025-01-01,Germany,False,Organic Search,7,2,47.15,30.68,2,0.04,80.1,3.8,False
2023-10-11,Turkey,True,Paid Ads,7,2,52.13,54.04,3,0.08,217.1,4.1,False
2023-02-23,Poland,True,Organic Search,7,1,8.0,11.57,6,0.2,144.4,4.2,False
2023-08-27,Germany,False,Paid Ads,7,1,60.59,42.79,3,0.08,383.0,5.0,True
2023-08-27,Belgium,True,Direct,7,0,40.97,30.21,7,0.29,346.4,4.1,False
2024-11-27,Spain,False,Paid Ads,0,5,18.08,11.56,1,0.06,2059.5,3.8,False
2024-04-20,Germany,True,Organic Search,5,5,68.13,44.69,1,0.0,250.4,4.5,False
2024-12-25,France,False,Organic Search,2,3,17.66,39.06,1,0.02,580.9,5.0,False
2025-07-24,Netherlands,False,Social Media,1,6,30.02,15.41,3,0.18,81.6,4.5,False
2023-05-17,Netherlands,False,Organic Search,2,1,26.15,33.04,2,0.05,311.3,4.6,False
2023-05-13,Netherlands,True,Organic Search,2,3,31.39,78.43,3,0.12,672.8,4.1,False
2023-08-13,Turkey,False,Direct,2,4,57.19,33.02,1,0.05,380.6,4.5,True
2024-07-19,Italy,False,Paid Ads,3,1,51.48,53.89,1,0.22,348.2,5.0,False
2025-08-20,Netherlands,False,Organic Search,3,1,24.57,29.37,1,0.07,735.4,5.0,False
2024-04-02,Spain,False,Direct,0,4,16.95,15.96,1,0.06,383.9,4.2,False
2024-06-04,Poland,False,Social Media,3,4,37.8,36.02,1,0.14,455.4,4.2,False
2024-10-08,Italy,False,Social Media,1,4,16.82,22.1,1,0.32,547.5,4.5,False
2025-12-03,Spain,False,Marketplace,7,0,86.63,84.77,1,0.2,360.3,4.2,False
2024-08-08,Belgium,False,Paid Ads,5,1,115.41,50.29,7,0.08,638.5,4.5,False
2024-08-14,France,False,Email,2,0,20.66,67.84,1,0.03,634.6,3.8,False
2023-11-16,Belgium,True,Email,5,1,99.09,53.87,3,0.17,531.6,5.0,False
2024-01-16,Netherlands,False,Organic Search,0,2,35.96,36.06,1,0.18,546.2,4.8,False
2024-02-06,Poland,True,Social Media,2,3,23.44,69.22,1,0.07,490.0,5.0,False
2024-07-06,France,True,Direct,2,1,84.24,140.24,1,0.14,1520.5,3.2,False
2025-07-07,Netherlands,False,Social Media,4,1,25.58,20.73,6,0.19,45.9,4.8,False
2025-10-18,Netherlands,True,Paid Ads,3,1,57.09,49.52,2,0.11,91.2,5.0,False
2023-05-14,Spain,False,Organic Search,5,1,23.79,19.35,3,0.07,610.2,4.9,False
2024-01-01,Netherlands,False,Paid Ads,7,2,29.56,48.07,1,0.14,1754.9,4.0,False
2024-07-21,Netherlands,False,Organic Search,5,5,42.47,30.06,1,0.1,501.0,5.0,False
2024-06-18,Netherlands,False,Social Media,7,0,46.96,33.54,3,0.01,643.2,5.0,False
2024-02-15,Netherlands,True,Organic Search,7,1,36.7,21.6,8,0.12,1455.9,3.6,True
2025-03-10,Belgium,False,Organic Search,1,5,26.86,33.49,1,0.05,108.9,4.8,False
2024-03-09,Netherlands,False,Marketplace,1,1,96.34,242.62,1,0.08,77.8,4.7,False
2024-12-18,Turkey,False,Social Media,7,0,19.06,20.89,3,0.05,525.8,4.3,True
2024-08-12,France,True,Organic Search,6,1,113.16,133.36,6,0.35,766.0,4.2,False
2024-01-05,Turkey,True,Direct,7,3,64.59,131.94,1,0.04,235.1,4.3,False
2024-07-03,Netherlands,False,Marketplace,0,2,24.4,92.39,2,0.33,153.8,4.6,False
2024-03-20,France,False,Direct,2,3,20.87,31.12,2,0.15,251.3,4.7,False
2025-04-18,Netherlands,True,Email,2,0,50.81,218.81,7,0.12,677.0,5.0,False
2023-09-04,France,False,Social Media,0,0,14.03,22.83,1,0.06,277.2,5.0,False
2025-11-27,France,False,Organic Search,2,0,102.85,460.93,5,0.18,767.4,5.0,False
2023-08-09,Netherlands,False,Paid Ads,5,2,11.96,6.66,1,0.0,568.1,4.7,False
2024-09-20,Belgium,False,Organic Search,3,2,33.35,40.67,2,0.24,66.7,4.9,False
2023-03-12,Netherlands,False,Social Media,3,1,19.33,22.64,2,0.03,908.1,5.0,False
2024-04-23,Netherlands,False,Organic Search,7,1,21.55,22.94,1,0.26,338.4,4.0,True
2024-06-24,Spain,False,Social Media,7,0,64.83,128.91,1,0.01,166.0,4.2,False
2025-08-11,Germany,False,Organic Search,1,2,35.67,40.79,1,0.34,130.2,4.8,False
2024-02-11,Italy,False,Organic Search,6,2,92.46,46.24,1,0.02,388.5,4.4,False
2023-01-11,Belgium,False,Paid Ads,7,0,21.95,18.22,2,0.12,253.0,5.0,False
2023-05-17,Germany,False,Organic Search,4,4,98.78,84.05,1,0.14,657.7,4.1,False
2025-01-30,Netherlands,False,Paid Ads,2,2,23.96,78.46,1,0.12,752.8,4.3,True
2025-02-17,Spain,True,Social Media,3,1,32.67,48.77,1,0.0,529.2,5.0,False
2025-07-20,Netherlands,False,Social Media,3,0,16.54,17.98,3,0.16,543.0,3.3,True
2025-05-18,Italy,False,Social Media,1,0,89.19,72.46,2,0.11,46.1,4.4,False
2023-02-02,Netherlands,False,Direct,3,0,70.49,17.7,6,0.22,62.0,5.0,False
2024-02-20,Belgium,True,Organic Search,4,5,99.3,40.12,2,0.01,72.0,4.3,False
2024-07-08,Belgium,True,Organic Search,4,3,80.03,95.94,3,0.14,273.2,5.0,False
2025-03-15,France,False,Organic Search,3,0,86.82,79.54,1,0.37,417.9,4.8,False
2025-02-01,Germany,False,Social Media,6,2,19.74,19.96,1,0.04,607.2,4.4,False
2025-09-03,Netherlands,False,Organic Search,7,1,86.91,38.47,3,0.1,255.6,4.3,False
2025-12-14,Netherlands,True,Organic Search,6,0,31.73,24.24,1,0.05,429.7,4.4,True
2024-04-07,Belgium,False,Paid Ads,3,0,42.72,25.17,1,0.2,853.7,3.5,True
2025-06-01,Poland,True,Social Media,7,1,33.0,27.59,1,0.21,270.4,4.5,False
2025-04-08,France,False,Direct,4,1,11.37,10.65,2,0.09,1036.2,3.9,False
2024-12-03,Belgium,False,Direct,1,2,61.68,50.88,1,0.16,990.8,3.9,False
2025-07-04,Spain,False,Social Media,2,2,45.81,95.03,1,0.17,525.0,5.0,False
2024-10-23,Poland,True,Paid Ads,3,0,91.68,104.72,4,0.06,1032.1,4.2,False
2025-11-02,Netherlands,True,Social Media,3,0,61.01,113.08,1,0.12,738.1,4.4,False
2025-10-24,Italy,False,Paid Ads,3,1,50.28,56.88,2,0.21,422.4,4.9,False
2024-04-03,Germany,False,Organic Search,1,0,20.93,32.45,1,0.15,1187.9,4.6,False
2025-11-19,Netherlands,False,Organic Search,7,1,17.09,11.1,1,0.15,770.6,4.6,False
2025-08-07,Germany,False,Direct,2,3,69.53,141.11,5,0.07,1075.4,3.5,False
2024-10-29,Germany,False,Organic Search,0,3,66.72,41.47,1,0.0,741.8,4.9,False
2025-05-17,Belgium,True,Direct,3,3,38.18,29.79,1,0.27,312.3,4.1,False
2025-08-03,Netherlands,True,Social Media,7,0,51.58,54.87,4,0.03,876.4,3.6,False
2023-04-18,Poland,False,Direct,6,0,83.15,80.24,1,0.29,434.1,5.0,False
2025-08-04,Netherlands,True,Organic Search,3,1,85.51,73.82,1,0.04,467.6,4.8,False
2025-01-21,Netherlands,False,Paid Ads,2,2,150.68,324.71,1,0.07,971.9,4.5,False
2024-02-05,Germany,False,Paid Ads,6,2,70.46,45.99,3,0.01,350.7,5.0,False
2025-03-19,Netherlands,False,Paid Ads,5,2,46.97,48.89,2,0.15,720.9,4.9,False
2024-09-30,Turkey,False,Direct,2,2,49.97,107.73,1,0.04,223.7,5.0,False
2025-06-09,Germany,False,Direct,2,4,20.97,98.9,4,0.03,786.5,4.8,False
